cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	6.93115960041912	0.0014444475238075	R_cType	ref|XP_038687306.1|	2.3e-42	38.911	55.64	RING-H2 finger protein ATL52-like [Tripterygium wilfordii]<>hypothetical protein HS088_TW20G00077 [Tripterygium wilfordii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	6.93115960041912	0.0014444475238075	R_cType	ref|XP_034892670.1|	2.54e-42	53.571	73.57	RING-H2 finger protein ATL52-like [Populus alba]<>hypothetical protein D5086_0000200890 [Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	6.93115960041912	0.0014444475238075	R_cType	gb|APR63960.1|	5.75e-42	53.571	73.57	hypothetical protein [Populus tomentosa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	6.93115960041912	0.0014444475238075	R_cType	ref|XP_011011235.1|	7.48e-42	52.857	73.57	PREDICTED: RING-H2 finger protein ATL52 [Populus euphratica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	6.93115960041912	0.0014444475238075	R_cType	dbj|GFZ15455.1|	8.41e-42	44.67	64.47	RING/U-box superfamily protein [Actinidia rufa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	dbj|GFP88567.1|	2.8e-44	59.091	74.24	RING-H2 finger protein atl52 [Phtheirospermum japonicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	ref|XP_022738172.1|	9.77e-43	39.556	59.56	E3 ubiquitin-protein ligase Os04g0590900-like [Durio zibethinus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	ref|XP_002319229.3|	1.01e-42	53.571	74.29	RING-H2 finger protein ATL52 [Populus trichocarpa]<>hypothetical protein POPTR_013G073500 [Populus trichocarpa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	gb|KAF9836422.1|	1.22e-42	53.571	74.29	hypothetical protein H0E87_000442 [Populus deltoides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	dbj|GFZ15455.1|	1.64e-42	43.81	62.38	RING/U-box superfamily protein [Actinidia rufa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	ref|XP_011086388.1|	2.37e-42	56.618	75	RING-H2 finger protein ATL52 [Sesamum indicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	gb|PSR93544.1|	2.51e-42	41.129	57.66	E3 ubiquitin-protein like [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	ref|XP_034892670.1|	2.95e-42	53.571	73.57	RING-H2 finger protein ATL52-like [Populus alba]<>hypothetical protein D5086_0000200890 [Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	gb|APR63960.1|	6.2e-42	53.571	73.57	hypothetical protein [Populus tomentosa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	5.61930059273086	0.000144543512329992	R_cType	ref|XP_011011235.1|	8.14e-42	52.857	73.57	PREDICTED: RING-H2 finger protein ATL52 [Populus euphratica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR112745_c0_g1_i1:234-602(+)	2.92283023703354	0.0400172618852613	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR114460_c0_g1_i1:186-482(+)	4.47981839516191	0.0154120860405526	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	gb|KAG5029018.1|	2.04e-15	33.495	43.69	hypothetical protein JHK87_012532 [Glycine soja]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	ref|XP_014631095.1|	6.9e-15	33.981	43.69	zinc finger protein 10 [Glycine max]<>zinc finger protein 10-like [Glycine soja]<>hypothetical protein GLYMA_05G111400v4 [Glycine max]<>hypothetical protein JHK85_012974 [Glycine max]<>hypothetical protein JHK86_012640 [Glycine max]<>hypothetical protein JHK82_012621 [Glycine max]<>Putative transcriptional regulator RABBIT EARS [Glycine soja]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	gb|RZC11979.1|	1.48e-14	33.981	43.69	Zinc finger protein 10 [Glycine soja]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	gb|RVX13810.1|	1.73e-14	30.693	44.55	Zinc finger protein 10 [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	ref|XP_023736265.1|	4.39e-14	34.328	45.27	transcriptional regulator SUPERMAN-like isoform X3 [Lactuca sativa]<>hypothetical protein LSAT_3X17560 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	gb|KAG2309276.1|	6.18e-14	45.631	56.31	hypothetical protein Bca52824_029024 [Brassica carinata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	gb|QHO27434.1|	8.86e-14	73.469	77.55	Putative transcriptional regulator RABBIT EARS [Arachis hypogaea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	ref|XP_023736264.1|	1.36e-13	35.025	45.18	transcriptional regulator SUPERMAN-like isoform X2 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	ref|XP_023736263.1|	1.94e-13	34.328	44.78	transcriptional regulator SUPERMAN-like isoform X1 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	9.25770470192306	0.00230568746917152	R_cType	ref|XP_025611363.1|	3.53e-13	77.778	80	probable transcriptional regulator RABBIT EARS [Arachis hypogaea]<>Putative transcriptional regulator RABBIT EARS [Arachis hypogaea]<>hypothetical protein Ahy_A07g032054 [Arachis hypogaea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	gb|RWR88642.1|	3.16e-29	44.928	61.59	auxin-responsive protein SAUR71 [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_009341716.1|	8.9e-29	50.407	66.67	PREDICTED: auxin-responsive protein SAUR71-like [Pyrus x bretschneideri]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_009361828.1|	1.17e-28	47.794	63.24	PREDICTED: auxin-responsive protein SAUR71 [Pyrus x bretschneideri]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_008372027.1|	1.41e-28	47.794	62.5	auxin-responsive protein SAUR71-like [Malus domestica]<>hypothetical protein DVH24_010848 [Malus domestica]<>hypothetical protein C1H46_005609 [Malus baccata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	gb|KAF7834658.1|	4.62e-28	46.269	62.69	auxin-responsive protein SAUR71-like [Senna tora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_024158161.1|	4.79e-28	45.038	60.31	auxin-responsive protein SAUR72 [Rosa chinensis]<>putative small auxin-up RNA [Rosa chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	gb|PSS14377.1|	6.44e-28	44.118	60.29	Auxin-responsive protein [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_010093028.1|	1.24e-27	48	63.2	auxin-responsive protein SAUR71 [Morus notabilis]<>hypothetical protein L484_016238 [Morus notabilis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_008383090.1|	1.27e-27	49.593	64.23	auxin-responsive protein SAUR72 [Malus domestica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	4.04756540728426	0.0103616769186567	R_cType	ref|XP_022930644.1|	1.53e-27	50.407	61.79	auxin-responsive protein SAUR71-like [Cucurbita moschata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|ABK27103.1|	4.26e-29	50.336	63.09	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|ABR17555.1|	3.86e-28	51.007	62.42	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	ref|XP_030518747.1|	9.83e-23	55.696	84.81	uncharacterized protein LOC115732232 [Rhodamnia argentea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|AAL05942.1|	1.65e-21	42.763	59.87	early embryogenesis aquaglyceroporin [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|PKU63413.1|	1.7e-21	46.491	68.42	Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Dendrobium catenatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|KAA0032729.1|	1.78e-21	50.549	75.82	integrase [Cucumis melo var. makuwa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|KAA0053129.1|	2.19e-21	50.549	75.82	integrase [Cucumis melo var. makuwa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|TYK08724.1|	2.23e-21	50.549	75.82	integrase [Cucumis melo var. makuwa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|KAA0058949.1|	2.3e-21	50.549	75.82	integrase [Cucumis melo var. makuwa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	6.21743458782216	0.0182742762613671	R_cType	gb|KAA0056071.1|	2.31e-21	50.549	75.82	integrase [Cucumis melo var. makuwa]<>integrase [Cucumis melo var. makuwa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|ABR17555.1|	3.05e-23	50	67.21	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|ABK27103.1|	5.92e-22	48.361	67.21	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|AAL05942.1|	3.05e-18	44.444	65.81	early embryogenesis aquaglyceroporin [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	ref|XP_030972763.1|	5.03e-15	43.75	59.82	aquaporin NIP1-2-like [Quercus lobata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	ref|XP_004309621.1|	1.2e-14	41.071	60.71	PREDICTED: aquaporin NIP1-2-like [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|KAF3944732.1|	1.29e-14	42.857	60.71	hypothetical protein CMV_028827 [Castanea mollissima]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|TXG47700.1|	2.05e-14	36.522	61.74	hypothetical protein EZV62_026994 [Acer yangbiense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|ALK82484.1|	2.17e-14	38.053	62.83	noduline-like intrinsic protein 1;3 [Salix purpurea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|KAF7151185.1|	2.55e-14	39.474	58.77	hypothetical protein RHSIM_Rhsim02G0149800 [Rhododendron simsii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	8.13294734733095	0.0279325304510173	R_cType	gb|TXG47699.1|	2.58e-14	36.522	60.87	hypothetical protein EZV62_026993 [Acer yangbiense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117500_c0_g1_i1:2-325(+)	2.53803302955248	0.0319870959580645	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|ADE75790.1|	4.95e-101	64.257	76.31	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|AFG58977.1|	9.64e-31	85.294	92.65	hypothetical protein CL4435Contig1_04, partial [Pinus taeda]<>hypothetical protein CL4435Contig1_04, partial [Pinus taeda]<>hypothetical protein CL4435Contig1_04, partial [Pinus taeda]<>hypothetical protein CL4435Contig1_04, partial [Pinus taeda]<>hypothetical protein CL4435Contig1_04, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|PQQ02323.1|	3.12e-25	42.262	57.14	putative calcium-binding protein CML44 [Prunus yedoensis var. nudiflora]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	dbj|GAV85113.1|	6.55e-25	45.395	56.58	efhand domain-containing protein/EF_hand_5 domain-containing protein [Cephalotus follicularis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|KAG5250817.1|	8.66e-25	38.021	55.73	calcium-binding protein [Salix suchowensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|KAG2665871.1|	9.73e-25	42.949	58.97	hypothetical protein I3760_15G029100 [Carya illinoinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|MBC9834480.1|	1.06e-24	33.645	49.53	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	ref|XP_040996825.1|	1.06e-24	43.671	57.59	probable calcium-binding protein CML44 [Juglans microcarpa x Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|MBC9844705.1|	1.59e-24	35.526	58.55	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	6.24027303603284	0.00040468725450916	R_cType	gb|KAF8021096.1|	1.62e-24	45.161	59.35	hypothetical protein BT93_G1502 [Corymbia citriodora subsp. variegata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	gb|ABK24281.1|	9.41e-58	85.047	94.39	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	gb|AAC12685.1|	7.25e-57	81.308	94.39	endo-beta-1,4-glucanase [Pinus radiata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	ref|XP_010921617.1|	5.02e-48	71.028	84.11	endoglucanase 3 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	emb|CBI36884.3|	2.03e-47	70.093	84.11	unnamed protein product, partial [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	ref|XP_024966540.1|	2.43e-47	69.159	83.18	endoglucanase 17 isoform X2 [Cynara cardunculus var. scolymus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	gb|PNX89820.1|	3.58e-47	68.224	80.37	endoglucanase 17-like protein, partial [Trifolium pratense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	gb|KAG1338723.1|	3.61e-47	70.093	84.11	endoglucanase 3 [Cocos nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	ref|XP_034692405.1|	4.64e-47	70.093	84.11	endoglucanase 17 [Vitis riparia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	emb|CAA7388874.1|	5.67e-47	70.093	83.18	unnamed protein product [Spirodela intermedia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	5.89553645895725	0.00722633059016028	R_cType	ref|XP_002271736.1|	6.04e-47	70.093	84.11	PREDICTED: endoglucanase 17 [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|ABR17896.1|	4.57e-173	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|ACN41191.1|	7.52e-97	61.803	73.82	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|MBC9839049.1|	2.4e-93	60.338	73.84	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	ref|XP_011627807.1|	3.46e-82	54.506	66.52	E3 ubiquitin-protein ligase At3g02290 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|ERN17819.1|	1.42e-78	53.478	65.65	hypothetical protein AMTR_s00047p00177970 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	ref|XP_008341811.1|	5.83e-75	51.724	66.81	E3 ubiquitin-protein ligase At3g02290-like [Malus domestica]<>E3 ubiquitin-protein ligase At3g02290-like [Malus domestica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	ref|XP_034208987.1|	1.17e-74	51.293	67.24	E3 ubiquitin-protein ligase At3g02290-like [Prunus dulcis]<>RING/U-box superfamily protein [Prunus dulcis]<>PREDICTED: E3 ubiquitin-ligase [Prunus dulcis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	ref|XP_007217755.1|	1.59e-74	51.293	67.24	E3 ubiquitin-protein ligase At3g02290 [Prunus persica]<>hypothetical protein PRUPE_3G248900 [Prunus persica]<>hypothetical protein PRUPE_3G248900 [Prunus persica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|PON82099.1|	2.25e-74	50.862	66.81	43kDa postsynaptic protein [Trema orientale]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	4.09985996785418	0.0304272239082836	R_cType	gb|PSS30537.1|	2.36e-74	51.293	66.81	E3 ubiquitin-protein like [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ABK24165.1|	9.08e-109	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|OIC57260.1|	3.06e-79	76.471	88.89	hypothetical protein A7L55_19100 [Acinetobacter baumannii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	ref|WP_143045805.1|	3.87e-79	76.471	88.89	pathogenesis-related BetVI family protein, partial [Acinetobacter baumannii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ABK21861.1|	5.94e-75	72.549	86.27	unknown [Picea sitchensis]<>unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ABK23080.1|	2.21e-74	71.895	85.62	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ABK21878.1|	2.39e-74	69.935	86.93	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ACN40583.1|	2.58e-74	69.935	87.58	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	2.80646004377826	0.00919549660676874	R_cType	gb|ABK22867.1|	2.19e-70	68.243	85.81	unknown [Picea sitchensis]
